"Shooter","Action,Crime,Drama","Bob Lee Swagger, one of the world's great marksmen and the son of a Congressional Medal of Honoree, is a loner living in the Rockies. He's left the military, having been hung out to dry in a secret Ethiopian mission a few years before, when he's recruited by a lisping colonel to help find a way that the President of the US might be assassinated in one of three cities in the next two weeks. He does his work, but the shot is fired notwithstanding and Bob Lee is quickly the fall guy: wounded and hunted by thousands, he goes to ground and, aided by two unlikely allies, searches for the truth and for those who double-crossed him. All roads lead back to Ethiopia."
"Transformers","Action,Adventure,Sci-Fi","A long time ago, far away on the planet of Cybertron, a war is being waged between the noble Autobots (led by the wise Optimus Prime) and the devious Decepticons (commanded by the dreaded Megatron) for control over the Allspark, a mystical talisman that would grant unlimited power to whoever possesses it. The Autobots managed to smuggle the Allspark off the planet, but Megatron blasts off in search of it. He eventually tracks it to the planet of Earth (circa 1850), but his reckless desire for power sends him right into the Arctic Ocean, and the sheer cold forces him into a paralyzed state. His body is later found by Captain Archibald Witwicky, but before going into a comatose state Megatron uses the last of his energy to engrave into the Captain's glasses a map showing the location of the Allspark, and to send a transmission to Cybertron. Megatron is then carried away aboard the Captain's ship. A century later, Captain Witwicky's grandson Sam Witwicky (nicknamed Spike by his friends) buys his first car. To his shock, he discovers it to be Bumblebee, an Autobot in disguise who is to protect Spike, who possesses the Captain's glasses and the map engraved on them. But Bumblebee is not the only Transformer to have arrived on Earth - in the desert of Qatar, the Decepticons Blackout and Scorponok attack a U.S. military base, causing the Pentagon to send their special Sector Seven agents to capture all "specimens of this alien race." Spike and his girlfriend Mikaela find themselves in the midst of a grand battle between the Autobots and the Decepticons, stretching from Hoover Dam all the way to Los Angeles. Meanwhile, deep inside Hoover Dam, the cryogenically stored body of Megatron awakens."
"The Dark Knight","Action,Crime,Drama","Gotham's new district attorney has been elected. His name is Harvey Dent, and he has a radical new agenda that threatens to take down Gotham's organized crime underworld once and for all with an iron fist. But the emergence of the rogue vigilante known as Batman has caused problems for Dent and his agenda. A new criminal mastermind known only as "The Joker" has arrived and aims to take Gotham out from under Harvey Dent's iron fist. The Joker stages a masterfully planned bank robbery and robs the Gotham mob blind. He uses this money to stage a series of horrific and strategic attacks against the city and its' people - each one carefully planned and aimed at Dent and Batman while causing the rest of the city to enter panic mode. Meanwhile, Batman thinks he might have found a lead to The Joker thanks to Wayne Enterprises' dealings with a shady Chinese banker, and that takes Batman and Alfred to Hong Kong. The Joker has no rules, but Batman has only one, and the Joker aims to make Batman break his only rule. But who will be the one to take him out - will it be rogue vigilante Batman or will it be elected official Harvey Dent, the new hero with a face?"
"Taken","Action,Crime,Thriller","Seventeen year-old Kim is the pride and joy of her father Bryan Mills. Bryan is a retired agent who left the Central Intelligence Agency to be near Kim in California. Kim lives with her mother Lenore and her wealthy stepfather Stuart. Kim manages to convince her reluctant father to allow her to travel to Paris with her friend Amanda. When the girls arrive in Paris they share a cab with a stranger named Peter, and Amanda lets it slip that they are alone in Paris. Using this information an Albanian gang of human traffickers kidnaps the girls. Kim barely has time to call her father and give him information. Her father gets to speak briefly to one of the kidnappers and he promises to kill the kidnappers if they do not let his daughter go free. The kidnapper wishes him "good luck," so Bryan Mills travels to Paris to search for his daughter and her friend."
"Inception","Action,Adventure,Mystery","Dominic Cobb is the foremost practitioner of the artistic science of extraction - inserting oneself into a subject's dreams to obtain hidden information without the subject knowing - a concept taught to him by his professor father-in-law, Dr. Stephen Miles. Dom's associates are Miles' former students, who Dom requires as he himself has given up being the dream architect for reasons he won't disclose. Dom's primary associate, Arthur, believes it has something to do with Dom's deceased wife, Mal, who often figures prominently and violently in those dreams, or Dom's want to "go home" i.e. get back to his own reality, which includes two young children. Dom's work is generally in corporate espionage. As the subjects don't want the information to get into the wrong hands, the clients have zero tolerance for failure. Dom is also a wanted man as many of his past subjects have learned what Dom has done to them. One of those subjects, Mr. Saito, offers Dom a job he can't refuse: to take the concept one step further into inception, namely planting thoughts into the subject's dreams without them knowing. Inception can fundamentally alter that person as a being. Saito's target is Robert Michael Fischer, the heir to an energy business empire, which has the potential to rule the world if continued on the current trajectory. Beyond the complex logistics of the dream architecture of the case and some unknowns concerning Fischer himself, the biggest obstacles in success for the team become worrying about one aspect of inception which Cobb fails to disclose to the other team members prior to the job, and Cobb's newest associate Ariadne's belief that Cobb's own subconscious, especially as it relates to Mal, may be taking over what happens in the dreams."
"Red","Action,Comedy,Crime","Former CIA-Agent, Frank Moses (Bruce Willis), adjusts himself to retirement and even decorates his house for Christmas. He keeps on tearing his checks as an excuse to keep on conversing with Sarah Ross (Mary-Louise Parker) a Pension Department employee. Then one day his residence is attacked by heavily armed masked assailants, he escapes but his house is destroyed. He meets with Sarah, abducts her, and convinces her that she in danger. He seeks the assistance of the Russians, and breaks-in the CIA HQ and finds his file is tagged as 'R.E.D'. (Retired Extremely Dangerous). He contacts his former associates: Joe, Marvin and Victoria, who join him with a plan that will pit them against security forces - especially when he announces their agenda is to kill VP Stanton (Julian McMahon). But then things get complicated after Sarah is apprehended and held for interrogation."
"Shutter Island","Drama,Mystery,Thriller","In 1954, Federal Marshal Teddy Daniels and his new partner, Chuck Aule, from Seattle travel to Shutter Island to investigate the disappearance of a patient there, Rachel Solando. She had been sectioned at the institution for dangerous criminals at Ashcliffe Hospital, because she drowned her three kids. Teddy is a veteran WWII soldier, traumatized by the war experience in the liberation of the Dachau concentration camp and the loss of his beloved wife in a criminal fire. Teddy is unable to access the records of employees and patients and feels that his investigation is obstructed by the management by the Federal facility. Teddy has severe migraines and when there is a storm, Teddy and Chuck find that they are stranded in the island. Teddy interviews the internees and follows a lead to the lighthouse, where he discloses the mystery about the Shutter Island."
"Fast Five","Action,Crime,Thriller","Former cop Brian O'Conner partners with ex-con Dom Toretto on the opposite side of the law. Since Brian and Mia Toretto broke Dom out of custody, they've blown across many borders to elude authorities. Now backed into a corner in Rio de Janeiro, they must pull one last job in order to gain their freedom. As they assemble their elite team of top racers, the unlikely allies know their only shot of getting out for good means confronting the corrupt businessman who wants them dead. But he's not the only one on their tail. Hard-nosed federal agent Luke Hobbs never misses his target. When he is assigned to track down Dom and Brian, he and his strike team launch an all-out assault to capture them. But as his men tear through Brazil, Hobbs learns he can't separate the good guys from the bad. Now, he must rely on his instincts to corner his prey... before someone else runs them down first."
"Limitless","Mystery,Sci-Fi,Thriller","An action-thriller about a writer who takes an experimental drug that allows him to use 100 percent of his mind. As one man evolves into the perfect version of himself, forces more corrupt than he can imagine mark him for assassination. Out-of-work writer Eddie Morra's (Cooper) rejection by girlfriend Lindy (Abbie Cornish) confirms his belief that he has zero future. That all vanishes the day an old friend introduces Eddie to NZT, a designer pharmaceutical that makes him laser focused and more confident than any man alive. Now on an NZT-fueled odyssey, everything Eddie's read, heard or seen is instantly organized and available to him. As the former nobody rises to the top of the financial world, he draws the attention of business mogul Carl Van Loon (De Niro), who sees this enhanced version of Eddie as the tool to make billions. But brutal side effects jeopardize his meteoric ascent. With a dwindling stash and hit men who will eliminate him to get the NZT, Eddie must stay wired long enough to elude capture and fulfill his destiny. If he can't, he will become just another victim who thought he'd found invincibility in a bottle."
"The Girl with the Dragon Tattoo","Crime,Drama,Mystery","Mikael Blomkvist is a disgraced journalist who is asked by a wealthy industrialist to write a biography on his family. But what he really wants Blomkvist to do is to find out what happened to his niece, who went missing 40 years ago. Blomkvist, at first, is not interested, till the man offers to help him clear his name. Blomkvist, begins by talking to the man's relatives who were there when the girl went missing. And some of them are not forth coming. Blomkvist eventually believes that her disappearance might have something to do with some serial killings that took place 20 years before she disappeared. So he asks for a research assistant. So the industrialist's man suggests Lisbeth Salander, a talented hacker who does background checks for them and who even did one on Blomkvist. When he sees her report, he's impressed and asks her to work with him and she does. She's anti-social but is extremely efficient."
"Mission: Impossible - Ghost Protocol","Action,Thriller","IMF agent Ethan Hunt, who's been out for sometime, is given another mission. He has to break into the Kremlin to obtain some information. He gets in but when he gets to where he is suppose to go, the information is not there. And at the same moment, in another part of the building someone kills some people and takes some sensitive material. He then taps into Ethan's frequency, pretending to be part of his team. Ethan then calls an abort and just as he was leaving, the Kremlin explodes. Ethan is knocked out and wakes up in a hospital handcuffed to a bed and questioned by a Russian agent who thinks he's responsible for what happened. Ethan escapes and calls the Secretary who meets him with an aide named Brandt. Ethan gives them a description of the man he thinks is responsible and is told he's a rogue scientist. Ethan is told that IMF is being shut down. And since he's wanted, he is told by the Secretary that he can either turn himself in or go out and find the man responsible. That's when they're attacked by the Russian who thinks Ethan is the one responsible. The Secretary is killed, Ethan and Brandt escape and join two other agents and they set out to find the man and clear the IMF."
"Argo","Biography,Drama,History","In late 1979, anti-American sentiments are running high in Iran due to the US harboring the ailing former Shah of Iran, who the US put into place in the 1950s, and who many Iranians saw as causing much hardship and death for residents over his close to thirty year reign, solely for his and his family's own benefit. In November, Iranian militants, working under the name of its new leader, the Ayatollah Khomeini, are able to break through the secured perimeter of the US Embassy in Tehran. The fifty plus embassy staff are able to burn or shred most of their documents before they are taken hostage. What the Iranians are unaware of is that six embassy staff members escaped just prior to the raid, and managed to take refuge in the home of the Canadian ambassador, Ken Taylor, and his wife, Pat. Fast forward two months... The situation has not changed, and the State Department has brought in the services of the CIA, both to free the hostages and extricate the six in hiding. Tony Mendez with the CIA is the lead consultant on the six. Although many, in his mind, implausible plans are hatched to extricate the six, Tony eventually comes up with what some others believe is an implausible plan: have the six, under Canadian passports, pretend to be a film crew in Iran scouting for locations, with Tony part of that film crew to lead the six out himself. On the advice of Tony's Hollywood advisors, make-up artist John Chambers and producer Lester Siegel, Tony's plan not only has to fool the Iranians to work, it has to fool the entire world, who need to believe that this film is actually in pre-production. Beyond the need to get past the militants, especially at Tehran Airport where they are vigilant about capturing any Americans trying to escape, the plan has many obstacles to success, including: the six, who need to get up to speed basically overnight on their cover stories, some who predetermine certain failure, which if does happen means torturous death; competing priorities in Washington between the six and the fifty plus hostages; the Taylors' Iranian housekeeper, Sahar, who comes to the realization that the Taylors' supposed Canadian house guests are not who they say they are; and a mug shot book of embassy staff among the shredded materials, which Iranian sweat shop workers are tasked with putting back together, and which if achieved would identify the fact that the militants are minus six people from among their hostages."
"The Cabin in the Woods","Horror,Mystery,Thriller","Five teenagers head off for a weekend at a secluded cabin in the woods. They arrive to find they are quite isolated with no means of communicating with the outside world. When the cellar door flings itself open, they of course go down to investigate. They find an odd assortment of relics and curios but when one of the women, Dana, reads from a book she awakens a family of deadly zombie killers. There's far more going on however than meets the eye as the five campers are all under observation."
"The Dark Knight Rises","Action,Crime,Thriller","8 years after the events of The Dark Knight find Gotham at a time of peace. This is due to Batman taking the fall for Harvey Dent's murder. However, a new evil force named Bane has arrived in Gotham and aims to take over the city and expose the truth behind who Harvey Dent really was. Now that Wayne Manor has been completely rebuilt - Bruce Wayne has become almost reclusive, rarely leaving the estate. And with Bane taking over the city by force, it forces Batman to come out of retirement. But his allies are few and far apart. An elusive jewel thief by the name of Selina Kyle could be the key to stopping Bane - but whose side is she on?"
"End of Watch","Crime,Drama,Thriller","In South Central Los Angeles, street cops Brian and Mike are partners - balls-out cowboys patrolling the streets as Latino gangs are in a power struggle with Blacks. Brian and Mike get lucky a couple of times, making big drug and human-trafficking busts, so a Mexican cartel orders their deaths. We meet Mike's pregnant wife (whom he married out of high school) and watch Brian's search for a soul mate. There are internal squabbles within the ranks of the LAPD and lots of squad-car conversation. Can the lads escape the cartel's murderous reach?"
"Looper","Action,Crime,Sci-Fi","In 2074, it is possible to travel in time but also forbidden. However, when the criminal organizations want to kill someone, they send their victims to thirty years in the past where well paid hit men called "loopers" kill them and get rid of their bodies. When the mobsters decide to call off a contract with any killer they send him back to be killed by himself and close the loop. In 2044, in Kansas, Joe is one looper addicted in drugs. He learns that the powerful Rainmaker has assumed control of the criminal organizations and is closing all the loops. Soon Joe has to kill the "old" Joe but he is surprised and fails. Joe chases old Joe but the criminal Abe sends his killers to hunt him down. Joe meets old Joe that tells him that his beloved wife was killed by the Rainmaker's gang. Old Joe also tells that he has found three possible children that might be the Rainmaker in the future and he will kill them to protect his wife. However, they are found by the loopers and Joe flees and stumbles with Sara in her farm. She helps him and soon Joe discovers that her son Cid is the Rainmaker and he decides to protect them from the determined old Joe."
"Skyfall","Action,Adventure,Thriller","Bond's mission is to keep a computer drive that has a list of British agents from being used against them. He chases the man who has it and they have a brawl on top of a train. Eve, an agent sent to assist Bond has them in her cross hairs but hesitates to take the shot because she might hit Bond but M orders her to take it. Which she does and hits Bond who falls into the river and is believed to be dead. A few months later, the British government is upset with MI6 for losing the list; specifically with M. She is told that she'll be allowed to retire but she refuses to leave till the while matter is resolved. So she returns to HQ to work on it but as she arrives, there's an explosion. In the meantime, Bond, who is not dead, has been laying low. When he learns of what happened, he returns. And M tasks him with finding the one who has the information. He eventually learns that the man who has it, is someone from M's past and who has it in for her."
"Zero Dark Thirty","Drama,History,Thriller","Maya is a CIA operative whose first experience is in the interrogation of prisoners following the Al Qaeda attacks against the U.S. on the 11th September 2001. She is a reluctant participant in extreme duress applied to the detainees, but believes that the truth may only be obtained through such tactics. For several years, she is single-minded in her pursuit of leads to uncover the whereabouts of Al Qaeda's leader, Osama Bin Laden. Finally, in 2011, it appears that her work will pay off, and a U.S. Navy SEAL team is sent to kill or capture Bin Laden. But only Maya is confident Bin Laden is where she says he is."
"Trance","Crime,Drama,Mystery","In London, tart auctioneer Simon Newton teams up with gangster Franck and his gang in the heist of a valuable painting from the auction house where he works. In the runaway, Simon does not deliver the painting to Franck and he hits Simon's head and takes his package. Then Franck discovers that the painting is not in the package and he abducts Simon and tortures him with his gang to know where the painting is. Soon they realize that Simon has amnesia and Franck decides to hire a hypnotherapist to help him to remember where he hid the painting. Franck shows a directory to Simon and he selects the American hypnotherapist Elizabeth Lamb working in London in the directory and they have a hypnosis session. Soon Elizabeth contacts Franck and tells him that she wants to be her partner in the share of the painting. Soon Elizabeth has sex with Franck and she tells that Simon is obsessed on her. She also tells that she believes that he may recall where the painting is if she has sex with Simon. Elizabeth has sex with Simon and hypnotizes him in the beginning of his blurred journey between reality and daydream."
"Side Effects","Crime,Drama,Thriller","In New York, the insider trader Martin Taylor is released after four years in prison and his mother and his wife Emily Taylor welcome him. Unexpectedly Emily is depressed and tries to commit suicide, hitting her car against the wall in the garage. Emily goes to the hospital and the psychiatrist Dr. Jonathan Banks treats her and she decides to be her client. Dr. Banks consults her former psychiatrist Dr. Victoria Siebert and she suggests that Dr. Banks uses the new drug Ablixa in Emily's treatment. Emily tries to commit suicide again, but she returns to a normal life with Martin and occasionally has sleepwalking episodes. One day, Emily stabs her husband to death while sleepwalking and she is sent to trial. She is declared non-guilty but is forced to go to a psychiatric facility and Dr. Banks is responsible to periodically evaluate her mental condition. Dr. Banks has his career destroyed with the negative publicity and also his marriage with the unemployed financial consultant Dierdre Banks after receiving anonymous photos of Emily with him. He decides to investigate the case to clear his name and discovers that Emily faked her suicide attempts. His further investigation discloses an evil scheme in the stock market."
"Disconnect","Drama,Thriller","A hard-working lawyer, attached to his cell phone, can't find the time to communicate with his family. A couple is drawn into a dangerous situation when their secrets are exposed online. A widowed ex-cop struggles to raise a mischievous son who cyber-bullies a classmate. An ambitious journalist sees a career-making story in a teen that performs on an adult-only site. They are strangers, neighbors and colleagues and their stories collide in this riveting dramatic thriller about ordinary people struggling to connect in today's wired world."
"World War Z","Action,Adventure,Horror","In Philadelphia, the former UN Investigator Gerry Lane, his wife Karin and their two daughters, Rachel and Constance, are trapped in the traffic jam. Out of the blue, they witness several car crashes caused by the attack of hordes of zombies. Gerry runs with his family and he steals and drives a RV, heading to Newark, New Jersey. Gerry calls his old friend, UN Secretary General Thierry Umutoni, who promises to send a helicopter on the next morning to rescue Gerry and his family. Gerry stops at a supermarket to get supplies and medicine for his asthmatic daughter and the RV is stolen. They flee to an apartment building and a Latin family helps them, lodging the family in their apartment. On the next morning, Gerry invites the family to go with them to the roof, but they prefer to stay in their apartment. However they are attacked by zombies and the boy Tommy joins Gerry and his family in their runaway. The helicopter brings them to an aircraft carrier anchored offshore New York City and Gerry is assigned to travel to South Korea with the virologist Dr. Andrew Fassbach to seek out the patient zero to develop a vaccine. When the team arrives at the base, they are attacked by zombies and Fassbach panics and has a fatal accident. Gerry has a conversation with an insane ex-CIA agent that is imprisoned and he goes to Jerusalem to talk to the Director of Mossad Jurgen Warmbrunn to learn why he built a wall and transformed the city in a safe zone. When Jerusalem is attacked by a horde of zombies, Gerry observes that the zombies do not attack terminally ill persons. Now he travels with his escort Segen to a research facility in Wales to disclose his findings to the scientists."
"The Hunger Games: Catching Fire","Action,Adventure,Sci-Fi","A year after winning the 74th Hunger Games, Katniss Everdeen and her partner, Peeta Mellark must go on what is known as the Victor's Tour wherein they visit all the districts. But before leaving, Katniss is visited by President Snow who fears that Katniss defied him a year ago during the games when she chose to die with Peta. With both Katniss and Peeta declared the winners, it is fueling a possible uprising. He tells Katniss that while on tour she better try to make sure that she puts out the flames or else everyone she cares about will be in danger. But unfortunately she fails to do that. So Snow decides to enact what is known as the Quarter Quell, the right to make a change to the Hunger Games, which he is allowed to do every 25 years. He decides to hold an edition of the Hunger Games wherein previous winners will compete again. Their mentor Haymitch thinks their best chance to survive is form an alliance with some of the others. They decide to align themselves with Finnick and his partner, Mags. But Snow is secretly hoping Katniss will be killed."
"Elysium","Action,Drama,Sci-Fi","In the future, Earth is over populated and decimated my pollution and disease that the wealthy build a colony in space called Elysium where only the wealthy can live and the poor have to make do with life on Earth. But there are those who try to go to Elysium because among the benefits they have is a machine that heal anyone. Max who grew up among the poor, who would become a thief to survive. But after being incarcerated and now on parole he works at Armadyne the company that built Elysium and so many of the things they use there. But when he is accidentally exposed to radiation, he is told he only has 5 days to live. So he decides to go to Elysium to use the machine but how does he go there. He turns to Spider, a friend who tries to get people to Elysium for a price. But Max can't pay him so Spider offers him a proposition; that he try to get information out of the mind of Armadyne's CEO, literally and put it in his and give it to Spider so he can use it. Max agrees so Spider has him surgically fitted with a computer and special exo skeleton. And they get set to go after the CEO. But what they don't know is that CEO made a deal with the Secretary Defense Delacourt. It seems Delacourt's strong arm tactics such as using rogue operatives on Earth like a man named Kruger to stop anyone on Earth from coming to Elysium, doesn't make the President happy. So the President warns Delacourt she better clean up her act or else. That's when Delacourt asks the CEO to make a program that can allow her to remove the President and replace him. He agrees and implanted in his head and was on his way to bring it to Delacourt when Max stops him. Delacourt sends Kruger to stop them but Max gets the info out of the CEO and the CEO is killed. So Delacourt tells Kruger to get Max alive so they can get it out of him. Max is injured and goes to an old friend, Fray for help. After helping him, Max goes to Spider to give him the info and when Spider sees what he got, he tells him that this could mean changing the system. But Max's first concern is getting to Elysium to help himself. Kruger learns that Max was at Fray's so he takes her and HEr daughter with them to find Max."
"Now You See Me","Crime,Mystery,Thriller","Smalltime magicians Daniel Atlas, Merritt McKinney, Henley Reeves and Jack Wilder are invited to attend a meeting in a weird apartment. One year later they reappear as The Four Horseman in a show in Las Vegas sponsored by the millionaire Arthur Tressler and they heist a bank in Paris from the stage and distribute the money to the audience. The FBI agent Dylan Rhodes is assigned to the case and Interpol sends agent Alma Dray to be his partner. Dylan and Alma are completely lost in the investigation and the exposer of illusionists Thaddeus Bradley gives hints about illusion. When the Four Horseman steal the bank account of Arthur Tressler during a show in New Orleans, Dylan and Alma believe that these heists are only distraction for a huge scheme but they are never sure about of what is true and what is illusion."
"The Impossible","Drama,History,Thriller","A regular family - Maria (Naomi Watts), Henry (Ewan McGregor) and their three kids - travel to Thailand to spend Christmas. They get an upgrade to a villa on the coastline. After settling in and exchanging gifts, they go to the pool, like so many other tourists. A perfect paradise vacation until a distant noise becomes a roar. There is no time to escape from the tsunami; Maria and her eldest are swept one way, Henry and the youngest another. Who will survive, and what will become of them?"
"Defiance","Action,Drama,History","In 1941, in Belorussia, the Jewish Bielski brothers succeed in escaping from the massacre of the German in their village where their parents were killed. They hide in the woods and sooner other runaway Jews join them. Tuvia Bielski, the eldest brother, assumes the leadership of the survivors and plans a camp with tasks for everyone in the community; however, his brother Zus Bielski wants to fight against the Germans and does not agree with Tuvia's directions. Zus decides to join the Russian resistance that believes that Jews do not fight. While Tuvia welcomes any survivor in his camp with his two younger brothers and fight for food and ammunition, Zus finds anti-Semitism among the Russian partisans."
"The Boondock Saints","Action,Crime,Thriller","After Irish-American brothers Connor and Murphy MacManus cheat death with the Russian mob a day after Saint Patrick's Day, the two decide to voluntarily stay overnight at a police station, where the they receive a message from God to rid Boston of all evil. Connor and Murphy, with the aid of their friend Rocco, set out on numerous campaigns to rid Boston of evil, leaving behind a path of destruction. Meanwhile, FBI Agent Paul Smecker is assigned the task of investigating the aftermath of each mission conducted by the MacManus brothers and Rocco. The more pieces Smecker fits into the puzzle, the more he asks himself: Should he continue his job and possibly arrest the trio, or join them in their mission to destroy evil?"
"Furious 6","Action,Crime,Thriller","Since Dom (Diesel) and Brian's (Walker) Rio heist toppled a kingpin's empire and left their crew with $100 million, our heroes have scattered across the globe. But their inability to return home and living forever on the lam have left their lives incomplete. Meanwhile, Hobbs (Johnson) has been tracking an organization of lethally skilled mercenary drivers across 12 countries, whose mastermind (Evans) is aided by a ruthless second-in-command revealed to be the love Dom thought was dead, Letty (Rodriguez). The only way to stop the criminal outfit is to outmatch them at street level, so Hobbs asks Dom to assemble his elite team in London. Payment? Full pardons for all of them so they can return home and make their families whole again."
"Blade Runner","Drama,Sci-Fi,Thriller","Deckard, a policeman of the future, hunts down and terminates replicants, artificially created humans. He wants to get out of the force, but is drawn back in when 4 "skin jobs", a slang term for replicants, hijack a ship back to Earth. The city in which Deckard must search for his prey is a huge, sprawling, bleak vision of the future. This film questions what it is to be human, and why life is so precious."
