"Side Effects","Crime,Drama,Thriller","In New York, the insider trader Martin Taylor is released after four years in prison and his mother and his wife Emily Taylor welcome him. Unexpectedly Emily is depressed and tries to commit suicide, hitting her car against the wall in the garage. Emily goes to the hospital and the psychiatrist Dr. Jonathan Banks treats her and she decides to be her client. Dr. Banks consults her former psychiatrist Dr. Victoria Siebert and she suggests that Dr. Banks uses the new drug Ablixa in Emily's treatment. Emily tries to commit suicide again, but she returns to a normal life with Martin and occasionally has sleepwalking episodes. One day, Emily stabs her husband to death while sleepwalking and she is sent to trial. She is declared non-guilty but is forced to go to a psychiatric facility and Dr. Banks is responsible to periodically evaluate her mental condition. Dr. Banks has his career destroyed with the negative publicity and also his marriage with the unemployed financial consultant Dierdre Banks after receiving anonymous photos of Emily with him. He decides to investigate the case to clear his name and discovers that Emily faked her suicide attempts. His further investigation discloses an evil scheme in the stock market."
"The Place Beyond the Pines","Crime,Drama","Luke (Academy award nominee Ryan Gosling) is in constant motion, a high-wire motorcycle stunt performer who travels from town to town with the carnival. Passing through Schenectady in upstate New York, he tries to reconnect with a former lover, Romina (Eva Mendes), only to learn that she has in his absence given birth to their son Jason. Luke resolves to forsake life on the road and to provide for his newfound family, taking a job as car mechanic with Robin (Ben Mendelsohn). Robin soon discovers Luke's special talents, and proposes to partner with him in a string of spectacular bank robberies. But it is only a matter of time before Luke will run up against the law - which comes in the form of Avery Cross (Bradley Cooper). Avery is an ambitious rookie cop navigating a local police department ruled by the menacingly corrupt detective Deluca (Ray Liotta). When Avery, just beginning to balance his profession and his family life with wife Jennifer (Rose Byrne) and their infant son AJ, confronts Luke, the full consequences will reverberate into the next generation. It is then that the two sons, Jason (Dane DeHaan) and AJ (Emory Cohen), must face their fateful, shared legacy."
"Broken City","Crime,Drama,Thriller","In New York City, detective Billy Taggart goes to court for the murder of the rapist Mikey Tavarez, but the Mayor Nicholas Hostetler and the Chief of Police Carl Fairbanks vanish with an important evidence and Billy is declared non-guilty by the judge but he leaves the police department. Seven years later, Billy is a private detective that lives his girlfriend Natalie Barrow, who is an aspirant actress and the sister of Mikey's victim. His secretary Katy Bradshaw (Alona Tal) is trying to collect part of the debts to save their business. In the week of the elections, Hostetler summons Billy and offers US$ 50,000 to investigate his wife Cathleen Hostetler that he believes is having a love affair. Billy discovers that Cathleen is meeting Paul Andrews, who is the coordinator of the campaign of Jack Valliant, the opponent of Hostetler and favorite in the election. When Paul is found dead on the street, Billy finds that he had been double-crossed by Hostetler and he decides to investigate the truth behind Paul's murder."
"Pawn","Crime,Thriller","Nick Davenport is released from prison for robbing a car and his wife Amanda waits for Nick to bring him home. She tells that she is pregnant and leaves him at the Be Brite diner since Nick has scheduled an encounter with his brother Patrick Davenport. When the police officer Will comes to the dinner, he notes that something is wrong and he goes to the toilet. He contacts Lieutenant Barnes and tells that a heist is taking place before the scheduled hour. Then he sees Nick hidden in the room and he tells that he has called the police, and Will gives his name to Barnes. Out of the blue, Will is shot in the head and Nick is brought to the diner where there is a hostage situation. The British criminal Derrick and the gangsters Billy and Aaron have stolen clients and a safe and Derrick has taken an HD from the safe. When the negotiator Jeff Porter arrives, Lieutenant Barnes tells him that Nick is responsible for the heist. Nick becomes a pawn in a deadly game where the award is an HD. What is the secret of the wanted HD?"
"Only God Forgives","Crime,Drama,Thriller","Bangkok. Ten years ago Julian killed a man and went on the run. Now he manages a Thai boxing club as a front for a drugs operation. Respected in the criminal underworld, deep inside, he feels empty. When Julian's brother murders an underage prostitute, the police call on retired cop Chang - the Angel of Vengeance. Chang allows the father to kill his daughter's murderer, then 'restores order' by chopping off the man's right hand. Julian's mother Crystal - the head of a powerful criminal organization - arrives in Bangkok to collect her son's body. She dispatches Julian to find his killers and 'raise hell'."
"A Clockwork Orange","Crime,Drama,Sci-Fi","Protagonist Alex is an "ultraviolent" youth in futuristic Britain. As with all luck, his eventually runs out and he's arrested and convicted of murder and rape. While in prison, Alex learns of an experimental program in which convicts are programed to detest violence. If he goes through the program his sentence will be reduced and he will be back on the streets sooner than expected. But Alex's ordeals are far from over once he hits the mean streets of Britain that he had a hand in creating."
"The Outsiders","Crime,Drama","The movie details a town split between the wealthy South Zone gang called 'The Socials' and the poor North Zone gang called 'The Greasers'. Dallas Winston, Ponyboy Curtis and Johnny Cade from 'The Greasers' befriend the rich Cherry Valance and Marcia at a drive-in. Later that night, a group of 'The Socs' chase and beat up Johnny and attempt to drown Ponyboy in a fountain. However, Johnny stabs one Soc and kills him, saving Ponyboy. The desperate boys seek Dallas who finds a hideout for them in a nearby town. One week later, Johnny and Ponyboy decide to return to their hometown, with Dallas, to claim the murder as self-defense. But on their way back, they see the church on fire and Ponyboy and Johnny help the children trapped in the church and become heroes. However Johnny is badly wounded and confined to the hospital. Meanwhile The Socs and The Greasers prepare to fight."
"Scarface","Crime,Drama","When Fidel Castro opens the harbor at Mariel, Cuba, he sends 125,000 Cuban refugees to reunite with their relatives in the United States. Among all the refugees, there is one who wants it all, his name is Tony Montana. Tony and his friend Manny arrive in the United States and start in small time jobs. Soon, they are hired by Omar Suarez to pay money to a group of Colombians. When the deal goes wrong, Tony and Manny leave with the money and succeed in their job. Soon Tony meets with drug kingpin Frank Lopez and falls for his boss's girl, Elvira. Pretty soon Tony will know that those who want it all, do not last forever; that is the price of power. The world will know Montana by one name....SCARFACE."
"Léon: The Professional","Crime,Drama,Thriller","Leon is an Italian immigrant who fled Italy after having committed a crime there. He now resides in New York City and is working for the mob boss "Uncle" Tony. He lives with his favorite plant in a small apartment in the city next door to a girl he occasionally speaks to whose father is a drug dealer working with crooked DEA officers. One day when she's out getting groceries the crooked agents murder her entire family in a botched drug deal and upon discovering the massacre upon her return home she walks to the end of the hall to Leon's apartment who let's her into not only his home, but into his life as well. Soon enough he's teaching Mathilda, a young girl, how to be a professional hitman in order for her to learn enough to get revenge on the crooked cops who murdered her family. But when she goes in for revenge and is captured by the crooked agents, Leon comes and saves her and so begins the ultimate theme in the movie: Will Leon and Mathilda live happily ever after now that's she's opened up his heart, or will the crooked cops have something to say about it?"
"The Usual Suspects","Crime,Mystery,Thriller","After a waterfront explosion, Verbal, an eye-witness and participant tells the story of events leading up to the conflagration. The story begins when five men are rounded up for a line-up, and grilled about a truck hijacking (the usual suspects). Least pleased is Keaton a crooked cop - exposed, indicted, but now desperately trying to go straight. The cops won't leave him alone, however, and as they wait for their lawyers to post bail, he is talked into doing one more job with the other four. All goes tolerably well until the influence of the legendary, seemingly omnipotent "Keyser Soze" is felt. Although set in the modern day, it has much of the texture of the forties, plus suspense, intrigue (a fairly high body count), and lots of twists in the plot."
"The Green Mile","Crime,Drama,Fantasy","Paul Edgecomb is a slightly cynical veteran prison guard on Death row in the 1930's. His faith, and sanity, deteriorated by watching men live and die, Edgecomb is about to have a complete turn around in attitude. Enter John Coffey, He's eight feet tall. He has hands the size of waffle irons. He's been accused of the murder of two children... and he's afraid to sleep in a cell without a night-light. And Edgecomb, as well as the other prison guards - Brutus, a sympathetic guard, and Percy, a stuck up, perverse, and violent person, are in for a strange experience that involves intelligent mice, brutal executions, and the revelation about Coffey's innocence and his true identity."
"American Psycho","Crime,Drama","Patrick Bateman is handsome, well educated and intelligent. He is twenty-seven and living his own American dream. He works by day on Wall Street, earning a fortune to complement the one he was born with. At night he descends into madness, as he experiments with fear and violence."
"Snatch.","Crime,Thriller","A diamond of prodigious size is stolen from Antwerp by an American thief. En route back to New York, he takes a slight detour in London, at the suggestion of a treacherous partner, who sets the thief (Franky Four Fingers) up with his cousin, Boris. Boris hires incompetent thieves to retrieve the diamond from a bookies, where FFF went to place a bet. The bookies belongs to Brick Top, a local underworld kingpin who runs illegal fights. In his fights, a fighter is being staged by two boxing promoters, Turkish and his partner Tommy. Turkish decides to improve his office a little bit, and sends Tommy to a gypsy campsite to buy a caravan. The boxer, Gorgeous George, is knocked out at the campsite, and Turkish decides to replace the boxer with Mickey, the gypsy leader. After Brick Top's bookies are robbed, Boris double-crosses the two incompetents, and kills FFF. Franky's boss comes to London for the sake of the diamond, and this is the final event which sets off a chain of events and characters involving wild gypsies, phenomenally stupid thugs, hapless boxing promoters, immortal Russian arms dealers and... a stray dog."
"Hannibal","Crime,Drama,Thriller","The continuing saga of Hannibal Lecter, the murdering cannibal. He is presently in Italy and works as a curator at a museum. Clarice Starling, the FBI agent whom he aided to apprehend a serial killer, was placed in charge of an operation but when one of her men botches it, she's called to the mat by the Bureau. One high ranking official, Paul Krendler has it in for her. But she gets a reprieve because Mason Verger, one of Lecter's victims who is looking to get back at Lecter for what Lecter did to him, wants to use Starling to lure him out. When Lecter sends her a note she learns that he's in Italy so she asks the police to keep an eye out for him. But a corrupt policeman who wants to get the reward that Verger placed on him, tells Verger where he is. But they fail to get him. Later Verger decides to frame Starling which makes Lecter return to the States. And the race to get Lecter begins."
"No Country for Old Men","Crime,Drama,Thriller","In rural Texas, welder and hunter Llewelyn Moss discovers the remains of several drug runners who have all killed each other in an exchange gone violently wrong. Rather than report the discovery to the police, Moss decides to simply take the two million dollars present for himself. This puts the psychopathic killer, Anton Chigurh, on his trail as he dispassionately murders nearly every rival, bystander and even employer in his pursuit of his quarry and the money. As Moss desperately attempts to keep one step ahead, the blood from this hunt begins to flow behind him with relentlessly growing intensity as Chigurh closes in. Meanwhile, the laconic Sherrif Ed Tom Bell blithely oversees the investigation even as he struggles to face the sheer enormity of the crimes he is attempting to thwart."
"Law Abiding Citizen","Crime,Drama,Thriller","Clyde Shelton's family is brutally murdered. The ones responsible are caught. However, because of improper procedure, the D.A., Nick Rice only has circumstantial evidence. So he decides to get one of them to testify against the other. When Shelton learns of this, he is not happy. Ten years later, the one who was convicted is being executed but something goes wrong; his execution goes awry and he suffers. They learn that someone tampered with the machine. And the other one is found dead, killed in a gruesome manner. Rice suspects Shelton, so he has him picked up. At first, Shelton agrees to a plea agreement with Rice but changes his mind. It appears that Shelton is not done, it appears he blames the whole system and is declaring war on it going after everyone involved with his family's case. So Rice has to stop him but Shelton is way ahead of him."
"The Town","Crime,Drama,Thriller","The Charlestown neighborhood of Boston is renowned for churning out a high number of armed robbers, generation after generation. These robbers never leave their Charlestown life on their own volition, the neighborhood where there is an unwritten code to protect that lifestyle. Such robbers include friends Doug MacRay, James Coughlin, Albert 'Gloansy' Magloan and Desmond Elden. Doug and James in particular treat each other like family, as the Coughlins have realistically been as such to Doug since Doug's mother ran off and Doug's father, Stephen MacRay, was sent to prison. James' single mother sister, the drugged out Krista Coughlin, and Doug have a casual sexual relationship. The foursome carry out a mostly successful bank robbery, but due to circumstances take the bank manager, Claire Keesey, hostage for a short period before releasing her physically unharmed. They find out that Claire lives in Charlestown, so they want to ensure that she did not see anything that could incriminate them if they were to ever run into her. As such, Doug begins a personal relationship with her to find out what she knows and what she's told the police and the FBI, who have taken charge of the investigation. He learns that she has kept some information from the authorities for her own protection but information that could identify James in particular. But Doug slowly falls for her, as she does for him. Ultimately, Doug dreams about leaving his Charlestown life to be with Claire anywhere but there. But Doug has to try and keep his true identity from her, and keep the fact that he is seeing her from his colleagues. But leaving is not as easy as he would like as he and the gang are tasked with a big job by a local gangster named Fergie whether Doug likes it or not. And Adam Frawley, the FBI's lead investigator, comes into evidence that links the foursome to the bank robbery and a subsequent armored car heist, so is on their tail for evidence that will send them away dead or alive."
"Deadfall","Crime,Drama,Thriller","After a heist of a casino, the criminal Addison is on the run to Canada with his accomplice Theo and his sister Liza. Out of the blue, Theo hits a deer and loses control of the car that leaves the road and overturns. Theo dies and Addison kills a patrolman that comes to help them. Then he splits the money with Liza and tells her to get a ride to the border while he will cross the woods. Addison leaves a trail of blood in his runaway. Meanwhile, the former boxer Jay, who was arrested for losing a fight, is released from prison on probation and calls his mother June Mills that lives in an isolated house with his estranged father Chet Mills that was the former Sheriff. June invites her son for the Thanksgiving dinner, but he goes first to the gym to collect money that his couch owes him. They quarrel and Jay hits him and believes that has killed him. He flees and while driving on the road, he sees Liza and gives a ride to her. Soon they fall in love with each other. Meanwhile Sheriff Marshall T. Becker is hunting Addison with his men but he does not allow that his daughter, Deputy Hanna to participate in the hunting party. The Thanksgiving will end with all the characters gathering at Chet and June's home."
"The Tall Man","Crime,Drama,Mystery","This film is about a legend that has been started by the town folk of Cold Rock. Since the children in the town have been going missing, people have said it's an entity known as 'The Tall Man' who has been taking them. Julia Denning ('Jessica Biel' ) is the local nurse whose husband died years earlier. She is soon personally involved as her child is taken. She tries to track down where the child is taken, but finds that there's more to what's happening than she knew. The towns-folk start to turn on her and the truth comes out. But there's still more to the story--who is 'The Tall Man'? And what is the truth behind the disappearances?"
"American History X","Crime,Drama","Derek Vineyard is paroled after serving 3 years in prison for killing two thugs who tried to break into/steal his truck. Through his brother, Danny Vineyard's narration, we learn that before going to prison, Derek was a skinhead and the leader of a violent white supremacist gang that committed acts of racial crime throughout L.A. and his actions greatly influenced Danny. Reformed and fresh out of prison, Derek severs contact with the gang and becomes determined to keep Danny from going down the same violent path as he did."
"Trainspotting","Crime,Drama","A wild, freeform, Rabelaisian trip through the darkest recesses of Edinburgh low-life, focusing on Mark Renton and his attempt to give up his heroin habit, and how the latter affects his relationship with family and friends: Sean Connery wannabe Sick Boy, dimbulb Spud, psycho Begbie, 14-year-old girlfriend Diane, and clean-cut athlete Tommy, who's never touched drugs but can't help being curious about them..."
"Reservoir Dogs","Crime,Thriller","Six criminals, who are strangers to each other, are hired by a crime boss, Joe Cabot, to carry out a diamond robbery. Right at the outset, they are given false names with the intention that they won't get too close and will concentrate on the job instead. They are completely sure that the robbery is going to be a success. But, when the police show up right at the time and the site of the robbery, panic spreads amongst the group members, and one of them is killed in the subsequent shootout, along with a few policemen and civilians. When the remaining people assemble at the premeditated rendezvous point (a warehouse), they begin to suspect that one of them is an undercover cop."
"Taxi Driver","Crime,Drama","Travis Bickle is an ex-Marine and Vietnam War veteran living in New York City. As he suffers from insomnia, he spends his time working as a taxi driver at night, watching porn movies at seedy cinemas during the day, or thinking about how the world, New York in particular, has deteriorated into a cesspool. He's a loner who has strong opinions about what is right and wrong with mankind. For him, the one bright spot in New York humanity is Betsy, a worker on the presidential nomination campaign of Senator Charles Palantine. He becomes obsessed with her. After an incident with her, he believes he has to do whatever he needs to make the world a better place in his opinion. One of his priorities is to be the savior for Iris, a twelve-year-old runaway and prostitute who he believes wants out of the profession and under the thumb of her pimp and lover Matthew."
"The Untouchables","Crime,Drama,History","Young Treasury Agent Elliot Ness arrives in Chicago and is deternimed to take down Al Capone but he learns that it's not going to be easy, because Capone has the police in his pocket. But Ness meets Jimmy Malone a veteran patrolman and probably the most honorable one in the force. He asks Malone to help him get Capone but Malone warns him that if he goes after Capone, he is going to war. They recruit academy cadet, George Stone and Treasury agent Oscar Wallace, who is also an accountant, who wants to prosecute Capone for tax evasion. When they make headway, Capone tries to get them but they are untouchable."
"Fargo","Crime,Drama,Thriller","Based on true events that occurred in Minnesota in 1987 with the names changed to protect the victims. Jerry works in his father-in-law's car dealership and has gotten himself in financial problems. He tries various schemes to come up with money needed for a reason that is never really explained. It has to be assumed that his huge embezzlement of money from the dealership is about to be discovered by father-in-law. When all else falls through, plans he set in motion earlier for two men to kidnap his wife for ransom to be paid by her wealthy father (who doesn't seem to have the time of day for son-in-law). From the moment of the kidnapping, things go wrong and what was supposed to be a non-violent affair turns bloody with more blood added by the minute. Jerry is upset at the blood shed, which turns loose a pregnant sheriff from MN who is tenacious in attempting to solve the three murders in her jurisdiction."
"L.A. Confidential","Crime,Drama,Mystery","LA in the 50's: someone's killing imprisoned mob boss Mickey Cohen's gang. The police, led by Captain Dudley, convince wiseguys from Jersey, Cleveland, and elsewhere to go home. Rich developer, Pierce Patchett, runs a stable of high-class hookers who are ringers for movie stars. The plot to replace Cohen blindsides three plainclothes cops: White watched his father beat his mother to death then vanish, he punishes abusers with quick violence; Exley's father was a hero cop killed mysteriously, he seeks justice by the book; Vicennes, a clothes horse, consults for a Dragnet-like TV show. Will they escape corruption and murder, will they find their own morality?"
"Ocean's Eleven","Crime,Thriller","When Daniel Ocean is released from prison in New Jersey, his next heist is already planned. Danny's target are three Las Vegas casinos: The Bellagio, the Mirage and the MGM Grand. They all belong to ruthless entrepreneur Terry Benedict, who, by the way, also shows a certain interest in Danny's beautiful ex-wife Tess. During a much-anticipated boxing event (Lennox Lewis vs. Wladimir Klitschko), there will be $150 million in the safe, 70 yards below the strip. So, Danny starts to hire professionals from all over the country: There's the card magician Rusty Ryan, the perfect pickpocket Linus Caldwell and the ingenious pyrotechnician Basher Tarr. Reuben Tishkoff, who lost a casino to Benedict, provides funding, the brothers Virgil and Turk Malloy will drive and help, and Frank Catton, a professional card dealer, gets a job at the casino to watch the routines. Saul Bloom, already retired, will play the rich heavy weaponry dealer and live in the hotel, while Livingston Dell bugs the place to have a look over the shoulders of the security personnel. Finally, the chinese acrobat artist Yen will be the one to move inside the safe before the motion detectors are turned off. There are three rules to be followed: First: no blood. Second: Rob only who deserves it. Third: Do it as if you have nothing to lose. When the day of the boxing event finally draws near, all is set, and Benedict doesn't have a clue - or does he?"
"Mystic River","Crime,Drama,Mystery","Summer, 1975: in a tight blue-collar Boston neighborhood, three kids are playing when one is abducted and sexually abused for several days. Jump ahead: the victim, Dave, is haunted by memories and protective of his own son. Jimmy's an ex-con, father of three. Sean is a homicide detective, estranged from his pregnant wife. When Jimmy's teen daughter dies, Sean investigates, Dave's a suspect, and Jimmy vows to find the killer before the cops. The dead girl has a boyfriend whose long-missing father has a history with Jimmy. The boyfriend's a suspect, and when ballistics turns up a link to a gun owned by the young man's father, the case breaks. In the background, wives move events along."
"Collateral","Crime,Drama,Thriller","LA cabbie Max Durocher is the type of person who can wax poetic about other people's lives, which impresses U.S. Justice Department prosecutor Annie Farrell, one of his fares, so much that she gives him her telephone number at the end of her ride. Although a dedicated man as seen through the efficiency in which he does his work, he can't or won't translate that eloquence into a better life for himself. He deludes himself into believing that his now twelve year cabbie job is temporary and that someday he will own his own limousine service. He even lies to his hospitalized mother that he already owns one, with a further lie that he tells her as such primarily to make her happy, rather than the truth which is that he won't do anything to achieve that dream. One night, Max picks up a well dressed man named Vincent, who asks Max to be his only fare for the evening. For a flat fee of $600, plus an extra $100 if he gets to the airport on time - Vincent wants Max to drive him to five stops that evening. Max somewhat reluctantly agrees. Max learns the hard way at their first stop when a body falls from a third story apartment window and lands dead on top of his cab that Vincent is a contract hit man. Vincent's main goal, as per his current contract, is to kill five people, one at each of the stops, but he will not let others get in the way of that goal, even if it means killing them, including Max. As Vincent forces Max to continue driving him for the evening, Max tries slyly at every turn to take back control of his life from Vincent, especially when Max learns of one of the names on Vincent's hit list. Meanwhile, LAPD narcotics detective, Ray Fanning, and ultimately the FBI get involved when Vincent's first victim is associated with a case in which Ray is working undercover. Ray is able to piece together information which makes him hot on Max and Vincent's tail."
"Inside Man","Crime,Drama,Thriller","From a cell, a man tells us he has planned the perfect bank robbery; he invites us to watch. An efficient gang enters a Manhattan bank, locks the doors, and takes hostages. They work deliberately, without haste. Detective Frazier is assigned to negotiate, but half his mind is occupied with the corruption charges he is facing. The bank's president has something to protect in a safe deposit box, so he brings in Madaline, a high-power broker with a hidden agenda. With an army of police surrounding the bank, the thief, the cop, and the plutocrat's fixer enter high-stakes negotiations. Why are the robbers asking for a plane, if they are so competent and they know they won't get one? Why aren't they in more of a hurry? If the job's perfect, why is the thieves' leader in a cell?"
"Zodiac","Crime,Drama,Mystery","Robert Graysmith is a cartoonist who works for the San Francisco Chronicle. His quirky ways irritate Paul Avery, a reporter whose drinking gets in the way of doing his job. The two become friends thanks to a shared interest: the Zodiac killer. Graysmith steadily becomes obsessed with the case, as Avery's life spirals into drunken oblivion. Graysmith's amateur sleuthing puts him onto the path of David Toschi, a police inspector who has thus far failed to catch his man; Sherwood Morrill, a handwriting expert; Linda del Buono, a convict who knew one of the Zodiac's victims; and others. Graysmith's job, his wife and his children all become unimportant next to the one thing that really matters: catching the Zodiac."
"The Lincoln Lawyer","Crime,Drama,Thriller","Mick Haller is a defense lawyer who works out of his Lincoln. When a wealthy Realtor is accused of assaulting a prostitute, Haller is asked to defend him. The man claims that the woman is trying to get some money out of him. But when Haller looks at the evidence against him, he learns that this case might be linked to an old case of his."
