"Pacific Rim","Action,Adventure,Sci-Fi","When giant lizard like creatures come out of the ocean and attack every city killing millions. All the nations come together and build giant robots called Jaegers. They are piloted by two individuals who are linked up to them mentally. While they are able to defeat the creatures whom they call Kaijus, eventually they adapt and even the Jaegers can't stop them. So all the heads of the nations decide to stop the program and to try other tactics. But Pentecost the man in charge of the Jaeger program decide to continue the program. He recruits Raleigh Becket a former Jaeger pilot who left after his co-pilot who's also his brother died. He tries to find a compatible co-pilot and when he finds no one, he gives Pentecost's assistant, a girl named Mako a chance. And when she proves to be the best, he wants her but Pentecost doesn't think she's ready. And when they try to hook up with their Jaeger, he sees what she's been through, which is what Pentecost was worried about. In the meantime, one of the scientists working on how to defeat the Kaijus thinks he found a way but he needs an actual Kaiju brain so Pentecost sends him to see a man who uses Kaiju remains to make a profit, so that he could get a Kaiju brain."
"Despicable Me 2","Animation,Adventure,Comedy","While Gru, the ex-supervillain is adjusting to family life and an attempted honest living in the jam business, a secret Arctic laboratory is stolen. The Anti-Villain League decides it needs an insider's help and recruits Gru in the investigation. Together with the eccentric AVL agent, Lucy Wilde, Gru concludes that his prime suspect is the presumed dead supervillain, El Macho, whose his teenage son is also making the moves on his eldest daughter, Margo. Seemingly blinded by his overprotectiveness of his children and his growing mutual attraction to Lucy, Gru seems on the wrong track even as his minions are being quietly kidnapped en masse for some malevolent purpose."
"The World's End","Action,Comedy,Sci-Fi","Gary King is determined to reunite his friends from his youth in an attempt to recreate an epic pub crawl from 20 years ago. Their target: "The Golden Mile" in their town of Lechtworth, New Haven. Their plan: five friends, twelve pubs, twelve pints, a few random shots, maybe some action with the ladies. Their first attempt failed miserably as they failed to make it to The World's End with the entire crew intact. This time around, they're older, wiser, and ready to get drunk - that is except for Gary's friend Andrew, who has gone sober. Starting with the The First Post, they realize the town may have changed, and they as individuals have changed, but there's something fishy about the town - the main factor is that the residents don't seem to quite recall the events of that epic night. As they hit the next bars on their list - The Old Familiar, The Famous Cock, The Trusty Servant, The King's Head, and so on, they discover that there's something really unusual about the citizens that now inhabit the town, and as they hit each pub, another piece of the conspiracy unravels. However, Gary is determined to make it to the Worlds' End if it winds up killing his whole group, and most of humanity in the process. But does the fate of mankind rest in his hands?"
"Ender's Game","Action,Adventure,Sci-Fi","In the near future, a hostile alien race has attacked Earth. If not for the legendary heroics of International Fleet Commander Mazer Rackham, all would have been lost. In preparation for the next attack, the highly esteemed Colonel Hyrum Graff and the International Military are training only the best young minds to find the future Mazer. Ender Wiggin, a shy but strategically brilliant young leader, is recruited to join the elite. Arriving at Battle School, Ender quickly and easily masters increasingly difficult challenges and simulations, distinguishing himself and winning respect amongst his peers. Ender is soon ordained by Graff as the military's next great hope, resulting in his promotion to Command School. Once there, he's trained by Mazer Rackham himself to lead his fellow soldiers into an epic battle that will determine the future of Earth and save the human race."
"Cloud Atlas","Adventure,Drama,Sci-Fi","The reincarnation of a soul travels through time beginning with the diary of a potential slave-owner voyaging across the Pacific in 1849, then a talented composer writing letters to his lover in the Britain's 1930s, followed by a reporter investigating a corrupt case about a US nuclear power-plant in the 1970s, succeeded by a publisher's comical entrapment in a nursing home in 2012, followed by a clone's thrilling escape and rebellion in 2144's Korea, and finally a tribesman fighting cannibals in Hawaii in a post-apocalyptic world past 2300. Each story challenges the corrupt norms of the time, changing the course of history, and shaping the future through acts of kindness, big and small."
"Riddick","Action,Sci-Fi,Thriller","The infamous Riddick has been left for dead on a sun-scorched planet that appears to be lifeless. Soon, however, he finds himself fighting for survival against alien predators more lethal than any human he's encountered. The only way off is for Riddick to activate an emergency beacon and alert mercenaries who rapidly descend to the planet in search of their bounty. The first ship to arrive carries a new breed of merc, more lethal and violent, while the second is captained by a man whose pursuit of Riddick is more personal. With time running out and a storm on the horizon that no one could survive, his hunters won't leave the planet without Riddick's head as their trophy."
"World War Z","Action,Adventure,Horror","In Philadelphia, the former UN Investigator Gerry Lane, his wife Karin and their two daughters, Rachel and Constance, are trapped in the traffic jam. Out of the blue, they witness several car crashes caused by the attack of hordes of zombies. Gerry runs with his family and he steals and drives a RV, heading to Newark, New Jersey. Gerry calls his old friend, UN Secretary General Thierry Umutoni, who promises to send a helicopter on the next morning to rescue Gerry and his family. Gerry stops at a supermarket to get supplies and medicine for his asthmatic daughter and the RV is stolen. They flee to an apartment building and a Latin family helps them, lodging the family in their apartment. On the next morning, Gerry invites the family to go with them to the roof, but they prefer to stay in their apartment. However they are attacked by zombies and the boy Tommy joins Gerry and his family in their runaway. The helicopter brings them to an aircraft carrier anchored offshore New York City and Gerry is assigned to travel to South Korea with the virologist Dr. Andrew Fassbach to seek out the patient zero to develop a vaccine. When the team arrives at the base, they are attacked by zombies and Fassbach panics and has a fatal accident. Gerry has a conversation with an insane ex-CIA agent that is imprisoned and he goes to Jerusalem to talk to the Director of Mossad Jurgen Warmbrunn to learn why he built a wall and transformed the city in a safe zone. When Jerusalem is attacked by a horde of zombies, Gerry observes that the zombies do not attack terminally ill persons. Now he travels with his escort Segen to a research facility in Wales to disclose his findings to the scientists."
"X-Men: First Class","Action,Adventure,Sci-Fi","In 1944, in Poland, the boy Erik Lehnsherr unleashes his magnetic power when his mother is sent to a concentration camp. The evil Dr. Sebastian Shaw brings Erik to his office and kills his mother, increasing his abilities through anger. In New York, the wealthy Charles Xavier meets the mutant Raven and invites her to live in his manor. In 1962, the CIA agent Moira MacTaggert discovers the existence of mutants working with Shaw and the invites Professor Xavier to recruit mutants to work for the USA government. Xavier teams up with Raven, Erik and a group of young mutants. Sooner they learn that the evil Shaw has the intention of beginning a nuclear war to destroy the world and increase his power."
"Star Trek Into Darkness","Action,Adventure,Sci-Fi","The latest mission of the USS Enterprise takes them deep into space to rescue an endangered species from an active volcano. However, once again Captain Kirk's reckless behavior compromises the mission and nearly gets him booted from Starfleet. Turning back to his mentor Captain Pike, Kirk is demoted to a cadet and has to start over. But when an evil force attacks Starfleet HQ and kills Captain Pike in the process, Kirk takes command and takes the Enterprise deep into the "forbidden zone" and the planet Klingon. While forces between Starfleet and the Klingon army are hostile enough, it isn't helping that a Starfleet traitor is manipulating the two sides into a possible war. Will Kirk, Spock, and the rest of the crew stop the war before it's too late? And what awaits the crew of the USS Enterprise on their forthcoming five year mission?"
"Iron Man 3","Action,Adventure,Fantasy","The events of Loki's attack on New York City has left Tony Stark a completely changed man. Now saddled with a severe case of insomnia and post traumatic stress disorder, Tony spends his sleepless nights the only way he knows how - coming up with new prototypes for the Iron Man suit. But now new events require that Tony suit up again. A villainous mad man known only as the Mandarin has staged a horrible attack on the Chinese Theater in Los Angeles, and is coming for Tony. An angry Tony wants to confront the Mandarin face to face, who proceeds to stage an attack on Tony's Malibu mansion and leaves him with absolutely nothing - no Pepper, no toys except for a defunct Iron Man prototype called the MK42, and he's stranded in the middle of Tennessee. Tony believes the attack on the Chinese Theater and an attack on a small town in Tennessee are related. As he puts the pieces together and tries to get the MK42 working, he discovers far more sinister forces at work greater than the Mandarin himself. But how does an event from Tony's past fit in with the events of the present?"
"RoboCop","Action,Crime,Sci-Fi","In RoboCop, the year is 2028 and multinational conglomerate OmniCorp is at the center of robot technology. Overseas, their drones have been used by the military for years - and it's meant billions for OmniCorp's bottom line. Now OmniCorp wants to bring their controversial technology to the home front, and they see a golden opportunity to do it. When Alex Murphy (Joel Kinnaman) - a loving husband, father and good cop doing his best to stem the tide of crime and corruption in Detroit - is critically injured in the line of duty, OmniCorp sees their chance for a part-man, part-robot police officer. OmniCorp envisions a RoboCop in every city and even more billions for their shareholders, but they never counted on one thing: there is still a man inside the machine pursuing justice."
"Inception","Action,Adventure,Mystery","Dominic Cobb is the foremost practitioner of the artistic science of extraction - inserting oneself into a subject's dreams to obtain hidden information without the subject knowing - a concept taught to him by his professor father-in-law, Dr. Stephen Miles. Dom's associates are Miles' former students, who Dom requires as he himself has given up being the dream architect for reasons he won't disclose. Dom's primary associate, Arthur, believes it has something to do with Dom's deceased wife, Mal, who often figures prominently and violently in those dreams, or Dom's want to "go home" i.e. get back to his own reality, which includes two young children. Dom's work is generally in corporate espionage. As the subjects don't want the information to get into the wrong hands, the clients have zero tolerance for failure. Dom is also a wanted man as many of his past subjects have learned what Dom has done to them. One of those subjects, Mr. Saito, offers Dom a job he can't refuse: to take the concept one step further into inception, namely planting thoughts into the subject's dreams without them knowing. Inception can fundamentally alter that person as a being. Saito's target is Robert Michael Fischer, the heir to an energy business empire, which has the potential to rule the world if continued on the current trajectory. Beyond the complex logistics of the dream architecture of the case and some unknowns concerning Fischer himself, the biggest obstacles in success for the team become worrying about one aspect of inception which Cobb fails to disclose to the other team members prior to the job, and Cobb's newest associate Ariadne's belief that Cobb's own subconscious, especially as it relates to Mal, may be taking over what happens in the dreams."
"About Time","Comedy,Drama,Sci-Fi","At the age of 21, Tim Lake (Domhnall Gleeson) discovers he can travel in time... The night after another unsatisfactory New Year party, Tim's father (Bill Nighy) tells his son that the men in his family have always had the ability to travel through time. Tim can't change history, but he can change what happens and has happened in his own life-so he decides to make his world a better place...by getting a girlfriend. Sadly, that turns out not to be as easy as you might think. Moving from the Cornwall coast to London to train as a lawyer, Tim finally meets the beautiful but insecure Mary (Rachel McAdams). They fall in love, then an unfortunate time-travel incident means he's never met her at all. So they meet for the first time again-and again-but finally, after a lot of cunning time-traveling, he wins her heart. Tim then uses his power to create the perfect romantic proposal, to save his wedding from the worst best-man speeches, to save his best friend from professional disaster and to get his pregnant wife to the hospital in time for the birth of their daughter, despite a nasty traffic jam outside Abbey Road. But as his unusual life progresses, Tim finds out that his unique gift can't save him from the sorrows and ups and downs that affect all families, everywhere. There are great limits to what time travel can achieve, and it can be dangerous too."
"R.I.P.D.","Action,Comedy,Crime","In Boston, the dirty cop Nick hides gold that he has stolen from drug-dealers with his partner Hayes in the backyard of his house. However, on the next morning, Nick tells Hayes that he will deliver the evidence to the police since he loves his wife Julia and he could not face her acting that way. Nick and Hayes are assigned to a raid against a dangerous gang and unexpectedly Hayes kills Nick. Nick is drawn by a tunnel and based on his previous experience in the police department, he is assigned in the afterlife by the Proctor to join the Rest in Peace Department that protects the living world from the undead and work with the old-fashioned agent Roy. Roy and Nick accidentally find that Hayes in plotting a scheme to revert the sense of the tunnel to the afterlife and bring the Apocalypse to Earth."
"The Purge","Horror,Sci-Fi,Thriller","In 2022, the United States of America celebrates once a year "The Purge", a 12-hour period when any crime is allowed including murder. The result is an economical growth and society free of homeless, sick and unproductive persons. James Sandin is a successful salesman that sells security systems for the houses. He lives with his wife Mary and his teenage son Charlie and daughter Zoey in a fancy house in the suburb. During the purge, James seals his house and plans to watch a movie with his family. However, Charlie sees a stranger fleeing from a group that is hunting him down and he disarms the security device and lets the man in. But the leader of the group gives an ultimatum to James: if he does not deliver the man to the group, they would kill the whole family. Now James has to find where the man is hidden and decide his fate."
"Oblivion","Action,Adventure,Mystery","In 2077, the human Jack Harper works with his companion Victoria "Vic" on the surveillance station Tech 49. Jack repairs drones and his memory was erased as part of the security process to stay on Earth, and he knows that Earth is completely depleted after sixty years of war against the alien invaders Scavengers "Scavs". The aliens have destroyed the moon and were defeated by nuclear weapons and the earthlings have moved to Jupiter's moon Titan since the planet was completely destroyed. Now Jack has to protect the power stations that use the ocean to supply energy to Titan fixing the drones. He also has recollections of a mysterious woman at the Empire State Building when Earth was habitable. Jack and Vic receive instructions from Sally (Melissa Leo), who is located on the space station Tet, and Vic is anxious to leave Earth in two weeks to join the survivors on Titan. However, Jack has a cabin in a secret place where he likes to stay alone. When the spacecraft Odyssey crashes on Earth, Jack witnesses the drones killing the human crew but he rescues a woman, Julia, who is the woman of his recollections. Julia and Jack recover the flight recorder but they are captured by the Scavengers. Soon they learn that the Scavs are actually a group of humans, who tell Jack that the invasion was a lie. Jack does not believe them, and they release Julia and Jack into the radiation zone to find the truth."
"Avatar","Action,Adventure,Fantasy","When his brother is killed in a robbery, paraplegic Marine Jake Sully decides to take his place in a mission on the distant world of Pandora. There he learns of greedy corporate figurehead Parker Selfridge's intentions of driving off the native humanoid "Na'vi" in order to mine for the precious material scattered throughout their rich woodland. In exchange for the spinal surgery that will fix his legs, Jake gathers intel for the cooperating military unit spearheaded by gung-ho Colonel Quaritch, while simultaneously attempting to infiltrate the Na'vi people with the use of an "avatar" identity. While Jake begins to bond with the native tribe and quickly falls in love with the beautiful alien Neytiri, the restless Colonel moves forward with his ruthless extermination tactics, forcing the soldier to take a stand - and fight back in an epic battle for the fate of Pandora."
"Captain America: The First Avenger","Action,Adventure,Sci-Fi","During World War 2, Steve Rogers tries to enlist but is repeatedly rejected for his frail and sickly condition, however a scientist notes his determination and allows him to be accepted. What Steve doesn't know is that this scientist is in charge of a government project to create super soldiers, in which Steve is to be the first, but the colonel in charge of the project can't see what the scientist does in this scrawny runt - a strong inner character. Meanwhile, Johann Schmidt, head of a German science division known as HYDRA, knows this scientist and fears the success of his project in America. It could mean trouble for the Germans, so he sends a man to infiltrate and see if it's a success, and "take care" of the scientist if it is. It is, and he does, but not without Steve and his new abilities chasing him down. With the doctor dead, no more American supermen will be forthcoming, and Steve quickly becomes a mere U.S. war drive propaganda tool called "Captain America." His role is useful, if undignified, but he soldiers on with it dutifully till hearing of his best friend's unit's capture, for which he promptly heads out to rescue them. During this rescue, he meets the diabolical Schmidt, and the two become each other's arch nemesis."
"The Matrix","Action,Adventure,Sci-Fi","Thomas A. Anderson is a man living two lives. By day he is an average computer programmer and by night a hacker known as Neo. Neo has always questioned his reality, but the truth is far beyond his imagination. Neo finds himself targeted by the police when he is contacted by Morpheus, a legendary computer hacker branded a terrorist by the government. Morpheus awakens Neo to the real world, a ravaged wasteland where most of humanity have been captured by a race of machines that live off of the humans' body heat and electrochemical energy and who imprison their minds within an artificial reality known as the Matrix. As a rebel against the machines, Neo must return to the Matrix and confront the agents: super-powerful computer programs devoted to snuffing out Neo and the entire human rebellion."
"After Earth","Action,Adventure,Sci-Fi","In the future, Earth becomes inhabitable and mankind moves to Nova Prime. However, aliens try to conquer Nova Prime but are defeated by the Rangers under the command of General Cypher Raige. The aliens bring the predator Ursas to hunt down the humans attracted by their fear and Raige develops the fearless ghosting technique to defeat them. On the same day that Raige returns home, his estranged son Kitai Raige is not advanced to the Ranger position in the academy. Raige promises his wife that he will travel in his last assignment before retirement and she convinces him to bring Kitai with him. When their spacecraft is damaged by an asteroid storm, she crashes on Earth and only Raige and Kitai survive. Raige breaks both legs and Kitai needs to cross the hostile and dangerous planet to retrieve the beacon and save their lives."
"Godzilla","Action,Sci-Fi,Thriller","Following the French atomic bomb tests in the South Pacific, an unknown creature is spotted passing eastward through the Panama Canal. Scientist Niko Tatopolous is called in to investigate the matter, and he quickly arrives at the conclusion that a giant, irradiated lizard has been created by the explosions. Godzilla then makes its way north, landing at Manhattan to begin wreaking havoc in the big city. Even with the combined forces of the U.S. military to fight the monster, will it be enough to save the people of New York?"
"The Host","Adventure,Romance,Sci-Fi","A race of aliens who are non corporeal go from planet to planet looking for hosts. They come to Earth and basically take over human bodies. Now it's believed that once they take over a body all memories of the previous inhabitant are gone. And there are some humans who have remain hidden from them and are basically a resistance movement. So an alien charged with locating them known as the Seeker captures one of them a girl named Melanie and puts one of them who is known as Wanderer in her body, in hopes of finding out where the humans are. But Melanie for some reason is still there and she convinces Wanderer not to say anything to Seeker. Wanderer feels empathy for the humans. When Seeker is disappointed at her lack of progress, she informs Wanderer that she'll be removed and placed in a new host and she will be placed in Melanie. Melanie knowing she can't convince her the way she convinced Wanderer convinces Wsnderer to run away and they can meet with the humans. Eventually they find them but only want to kill her but Jeb, Melanie's uncle for some reason doesn't want to. Jared, Melanie's boyfriend wants her dead too. But Ian someone Jeb tasked with keeping her safe finds himself attracted to her but Melanie won't allow it because she wants to go back to Jared. But how do they get Wanderer out of her. And Seeker is trying to find her."
"Star Wars","Action,Adventure,Fantasy","In a distant galaxy eons before the creation of the mythical planet known as Earth, vast civilizations have evolved, and ruling the galaxy is an interstellar Empire created from the ruins of an Old Republic that held sway for generations. It is a time of civil war, as solar systems have broken away from the Empire and are waging a war of rebellion. During a recent battle, technical schematics for a gigantic space station, code named the Death Star, have been unearthed by Rebel spies, and a young woman who is a dissident member of the Imperial Senate, under the cover of a diplomatic mission to the planet Alderaan, is trying to smuggle these plans to the Rebellion. But her spacecraft is attacked by a vast warship of the Empire and seized. The dissident Senator is captured, but the plans for the Death Star are nowhere to be found. While soldiers of the Empire search the nearby planet Tatooine, a series of incidents sweeps up a young desert farmer with dreams of being a fighter pilot in the Rebellion, as he winds up with the Death Star plans and also the assistance of an elderly hermit who once served as a warrior of an ancient order whose chosen weapons were powerful energy swords known as lightsabers. The pair recruit a cynical interstellar smuggler and his outsized alien copilot with an ancient freighter heavily modified for combat to help them reach Alderaan - but the planet is obliterated and now the foursome must rescue the young woman held prisoner by the Empire and lead an attack by the Rebellion against the Death Star before it can annihilate all hope of restoring freedom to the galaxy."
"Prometheus","Adventure,Mystery,Sci-Fi","This film is set in 2093 and takes place in the same universe as the 'Alien' movies. A group of explorers, including some archaeologists, are on an "undisclosed" mission. They arrive at a planet millions of miles away from Earth. The team spot what they believe to be signs of civilization. They go to investigate and find more than just signs, they find conclusive evidence. But some of them have an ulterior motive for being there, including the Weyland Corporation. They believe that this is where the human race actually came from. Things soon turn from excitement to survival once inside their discovery."
"Donnie Darko","Drama,Mystery,Sci-Fi","Donnie Darko doesn't get along too well with his family, his teachers and his classmates; but he does manage to find a sympathetic friend in Gretchen, who agrees to date him. He has a compassionate psychiatrist, who discovers hypnosis is the means to unlock hidden secrets. His other companion may not be a true ally. Donnie has a friend named Frank - a large bunny which only Donnie can see. When an engine falls off a plane and destroys his bedroom, Donnie is not there. Both the event, and Donnie's escape, seem to have been caused by supernatural events. Donnie's mental illness, if such it is, may never allow him to find out for sure."
"Monsters","Drama,Sci-Fi,Thriller","Six years ago NASA discovered the possibility of alien life within our solar system. A probe was launched to collect samples, but crashed upon re-entry over Central America. Soon after, new life form began to appear and half of Mexico was quarantined as an INFECTED ZONE. Today, the American and Mexican military still struggle to contain "the creatures"...... Our story begins when a US journalist agrees to escort a shaken tourist through the infected zone in Mexico to the safety of the US border."
"X-Men","Action,Adventure,Sci-Fi","In the near future, when children are being born with a special X-factor in their genes, giving them special powers and making them mutants, the seeds of a new Holocaust are being sown by Senator Robert Kelly. The situation brings into opposition the fellow mutants and former friends, Erik Lehnsherr, a.k.a. Magneto, and Professor Charles Xavier. While Xavier wants a peaceful means of stopping the hatred toward mutants, Magneto seeks to even things out with a machine that would speed up the mutation process in all humans, making everyone equal. To stop Magneto, Xavier brings together a special group of mutants called "X-Men" to stop him. In the meantime, two mysterious mutants emerge: Logan, a powerful and aggressive mutant with no past, no memories, and a young girl named Rogue. Their quests for identities eventually land them in the sights of Xavier and Magneto, but for what purpose?"
"Looper","Action,Crime,Sci-Fi","In 2074, it is possible to travel in time but also forbidden. However, when the criminal organizations want to kill someone, they send their victims to thirty years in the past where well paid hit men called "loopers" kill them and get rid of their bodies. When the mobsters decide to call off a contract with any killer they send him back to be killed by himself and close the loop. In 2044, in Kansas, Joe is one looper addicted in drugs. He learns that the powerful Rainmaker has assumed control of the criminal organizations and is closing all the loops. Soon Joe has to kill the "old" Joe but he is surprised and fails. Joe chases old Joe but the criminal Abe sends his killers to hunt him down. Joe meets old Joe that tells him that his beloved wife was killed by the Rainmaker's gang. Old Joe also tells that he has found three possible children that might be the Rainmaker in the future and he will kill them to protect his wife. However, they are found by the loopers and Joe flees and stumbles with Sara in her farm. She helps him and soon Joe discovers that her son Cid is the Rainmaker and he decides to protect them from the determined old Joe."
"Source Code","Mystery,Sci-Fi,Thriller","The US Army helicopter pilot Captain Colter Stevens awakes in a commuter train to Chicago in the body of a professor named Sean Fentress, and his last memory is flying in Afghanistan. A woman named Christina Warren talks to him; there are minor incidents in the wagon and eight minutes later, the train blows-up. Captain Stevens wakes up in a coffined in a sort of trunk and is contacted by the military Lieutenant Colleen Goodwin. He learns that he had died in a helicopter crash and now he is inserted in a computer program called Source Code, developed by Dr. Rutledge, which transfers him to the body of a deceased person for the last eight minutes of his life using his after images. He is advised that he can not change the past, since Source Code is not a time machine, but he can reassign time and change the future. He is assigned to return to the train and find who the bomber is to avoid his next terrorist attack in Chicago downtown. Captain Stevens is sent back several times and he and Christina fall in love with each other. He decides to save the train from the explosion despite Dr. Rutledge tells him that that is effort is worthless."
"Star Trek","Action,Adventure,Sci-Fi","When the Romulan mining ship Narada attacks the Federation starship USS Kelvin, Lieutenant George Kirk substitutes his captain, who is going to meet the Romulan Captain Nero in his vessel to negotiate a ceasefire, in the command of the Kelvin. He orders the evacuation of the damaged starship, including his wife who is in labor while delivering their son James Tiberius Kirk in the hospital shuttlecraft, George Kirk crashes the Kelvin against the Narada. The reckless and troublemaker Kirk grows up and when he meets Captain Christopher Pike in a bar fight, he is invited to join Starfleet. Meanwhile in Vulcan, the outcast Spock grows-up discriminated against for his half-human condition. They meet each other in Starfleet Academy, wherein Spock accuses Kirk of lack of ethics, cheating a test of command. The trial is suspended with the information that Vulcan is under attack, sending Federation starships to Vulcan, including the recently commissioned USS Enterprise. Kirk, who is a stowaway, foresees an alien attack and advises Captain Pike; however, the Enterprise is damaged and when Captain Pike travels to meet Captain Nero, Spock has command and a serious friction with Kirk after the destruction of Vulcan. Kirk is accused of mutiny and stranded on the desert planet Delta Vega. Out of the blue, he is saved from an attack of an alien animal by old Spock who explains to Kirk that Captain Nero blames Spock and the Federation for the destruction of his home planet Romulus by a supernova. Spock explains that he had failed in the creation of a black hole with red matter to consume the supernova and Nero is seeking revenge. Now Kirk has to find a way to save Earth, the next destination of the Narada."
"A Clockwork Orange","Crime,Drama,Sci-Fi","Protagonist Alex is an "ultraviolent" youth in futuristic Britain. As with all luck, his eventually runs out and he's arrested and convicted of murder and rape. While in prison, Alex learns of an experimental program in which convicts are programed to detest violence. If he goes through the program his sentence will be reduced and he will be back on the streets sooner than expected. But Alex's ordeals are far from over once he hits the mean streets of Britain that he had a hand in creating."
